N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_6-layer,conv2/Convolution,8129046,534,24970788864,1990656,924844032,924844032,29132587008,404619264,869031936,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_6-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_7-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_7-layer,conv2/Convolution,8129094,582,29132587008,2322432,924844032,924844032,29132587008,404619264,869363712,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_7-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_8-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_8-layer,conv2/Convolution,8129142,630,33294385152,2654208,924844032,924844032,29132587008,404619264,869695488,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_7-wb_8-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_1-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_1-layer,conv2/Convolution,2032918,790,4161798144,331776,154140672,154140672,33294385152,231211008,308613120,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_1-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_2-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_2-layer,conv2/Convolution,2033494,1366,8323596288,663552,154140672,154140672,33294385152,231211008,308944896,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_2-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_3-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_3-layer,conv2/Convolution,4064812,556,12485394432,995328,462422016,462422016,33294385152,260112384,492318720,231211008,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_3-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_4-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_4-layer,conv2/Convolution,4064908,652,16647192576,1327104,462422016,462422016,33294385152,260112384,492650496,231211008,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_4-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_5-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_5-layer,conv2/Convolution,8128972,460,20808990720,1658880,924844032,924844032,33294385152,260112384,724193280,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_5-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_6-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_6-layer,conv2/Convolution,8129020,508,24970788864,1990656,924844032,924844032,33294385152,260112384,724525056,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_6-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_7-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_7-layer,conv2/Convolution,8129068,556,29132587008,2322432,924844032,924844032,33294385152,260112384,724856832,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_7-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_8-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_8-layer,conv2/Convolution,8129116,604,33294385152,2654208,924844032,924844032,33294385152,260112384,725188608,462422016,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_1-pad_SAME-group_192-fb_8-wb_8-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_1-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_1-layer,conv2/Convolution,261297,91953,1040449536,344064,38535168,38535168,1040449536,11289600,30901248,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_1-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_2-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_2-layer,conv2/Convolution,263089,93745,2080899072,688128,38535168,38535168,1040449536,11289600,31245312,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_2-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_3-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_3-layer,conv2/Convolution,339856,1168,3121348608,1032192,38535168,38535168,1040449536,22579200,42878976,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_3-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_4-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_4-layer,conv2/Convolution,340154,1466,4161798144,1376256,38535168,38535168,1040449536,22579200,43223040,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_4-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_5-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_5-layer,conv2/Convolution,643666,135634,5202247680,81285120,77070336,77070336,1040449536,3763200,104315904,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_5-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_6-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_6-layer,conv2/Convolution,671281,163249,6242697216,1990656,115605504,115605504,1040449536,11289600,71083008,57802752,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_6-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_7-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_7-layer,conv2/Convolution,673009,164977,7283146752,2322432,115605504,115605504,1040449536,11289600,71414784,57802752,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_7-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_8-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_8-layer,conv2/Convolution,733537,225505,8323596288,2654208,115605504,115605504,1040449536,22579200,83036160,57802752,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_1-wb_8-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_1-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_1-layer,conv2/Convolution,320097,150753,1040449536,344064,38535168,38535168,2080899072,22579200,42190848,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_1-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_2-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_2-layer,conv2/Convolution,321889,152545,2080899072,688128,38535168,38535168,2080899072,22579200,42534912,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_2-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_3-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_3-layer,conv2/Convolution,441281,102593,3121348608,1032192,38535168,38535168,2080899072,45158400,65458176,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_3-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_4-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_4-layer,conv2/Convolution,443073,104385,4161798144,1376256,38535168,38535168,2080899072,45158400,65802240,19267584,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_4-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_5-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_5-layer,conv2/Convolution,726529,49153,6936330240,2211840,77070336,77070336,2774532096,60211200,100958208,38535168,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_5-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_6-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_6-layer,conv2/Convolution,728833,51457,8323596288,2654208,77070336,77070336,2774532096,60211200,101400576,38535168,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_6-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_7-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_7-layer,conv2/Convolution,731137,53761,9710862336,3096576,77070336,77070336,2774532096,60211200,101842944,38535168,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_7-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_8-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_8-layer,conv2/Convolution,851137,343105,8323596288,2654208,115605504,115605504,2080899072,45158400,105615360,57802752,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_2-wb_8-layer,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
16,32,8,2,width_28-height_28-cin_192-cout_192-kernel_3-stride_2-pad_SAME-group_192-fb_3-wb_1-base,conv-b2/Convolution,1105409,202241,3699376128,294912,154140672,154140672,3699376128,57802752,135168000,77070336,192,65536,16384,32768,16
