config,latency(ms),power(mWatt)
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.018298750000000003,0.023705672878875334
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.01830949999999998,0.024046144162468697
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.018313499999999983,0.024386800742167283
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.018317499999999987,0.024476411702393487
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.01832149999999999,0.024565983534399715
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.021434750000000002,0.024199110647030658
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.021441500000000002,0.024489809212553986
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.021449499999999982,0.025055300584759577
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.021453499999999986,0.025131687876556865
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.02145749999999999,0.02520804668887917
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.024569499999999994,0.02456658918863926
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.024577500000000002,0.02506008498553945
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.024585499999999982,0.025913123512717705
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.024589499999999986,0.02597962927626964
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.02459349999999999,0.026046113406214832
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.02613749999999998,0.024660854842920413
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.026145499999999988,0.025124725827337657
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.026153499999999996,0.02592660173622958
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.0261575,0.02598911877952375
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.026161499999999976,0.02605161670555222
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.027705499999999994,0.024744450518611558
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.027713500000000002,0.025182052050632946
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.027721499999999982,0.025938555233123765
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.027725499999999986,0.025997534935779432
width_28-height_28-cin_192-cout_32-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.02772949999999999,0.026056497622707394
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.100645375,0.023440884268047888
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.100661375,0.023473544393217673
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.100653375,0.023506294707308126
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.100661375,0.02352261957143915
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.100669375,0.02353894184095959
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.10115199999999999,0.023530411464091114
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.10116,0.023562931715594777
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.101156,0.023595507446921585
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.10116,0.02361176499869229
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.101164,0.023628021264823686
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.10166675,0.023618975217206573
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.10167075,0.023651346163344873
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.10167875,0.023857718179331664
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.10168275,0.023873881836335386
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.10168674999999999,0.023890044221695987
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.101928,0.023662927953544615
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.101932,0.02369521420870635
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.10194,0.02390105389554326
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.10194399999999999,0.02391717442986926
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.101948,0.023933293699194728
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.102189375,0.02370662695836877
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.102193375,0.02373882892611009
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.102201375,0.023944138774029605
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.102205375,0.023960216396285927
width_28-height_28-cin_32-cout_192-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.102209375,0.0239762927601354
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_1-wb_1-layer,0.34201687499999994,0.0272146997495157
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_1-wb_3-layer,0.5645724999999999,0.026627657714538497
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_1-wb_5-layer,0.8468645000000001,0.018910568336859557
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_1-wb_6-layer,0.8468925,0.019176246912987326
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_1-wb_7-layer,1.053780125,0.02746669607246715
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_3-wb_1-layer,0.5646212500000001,0.02416293580236093
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_3-wb_3-layer,0.846814,0.021774858472292807
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_3-wb_5-layer,1.4113445,0.019939675969111725
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_3-wb_6-layer,1.41135275,0.021912881876748676
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_3-wb_7-layer,1.41135875,0.024011281378659537
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_5-wb_1-layer,0.8468,0.026009405761901184
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_5-wb_3-layer,1.41129325,0.027461762629678282
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_5-wb_5-layer,2.54030625,0.01626996722924742
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_5-wb_6-layer,2.54033325,0.01635852882968132
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_5-wb_7-layer,2.5402575,0.020801732379118386
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_6-wb_1-layer,0.8468045,0.02891795954709679
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_6-wb_3-layer,1.4112965,0.019775590345252617
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_6-wb_5-layer,2.540307875,0.018447991187657914
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_6-wb_6-layer,2.540334875,0.018536529582269597
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_6-wb_7-layer,2.54026425,0.021141997883664145
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_7-wb_1-layer,0.8468090000000001,0.03182648241979138
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_7-wb_3-layer,1.411298,0.02176156737820815
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_7-wb_5-layer,2.540309625,0.020626011344630324
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_7-wb_6-layer,2.540336625,0.020714526529134396
width_56-height_56-cin_144-cout_144-kernel_3-stride_1-pad_SAME-group_144-fb_7-wb_7-layer,2.540271,0.021482261579905074
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_1-wb_1-layer,0.08974037499999998,0.027025664507409522
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_1-wb_3-layer,0.14121687499999996,0.02666769589881946
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_1-wb_5-layer,0.21182887499999997,0.01895771559857456
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_1-wb_6-layer,0.211856875,0.019232786775389563
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_1-wb_7-layer,0.28242474999999995,0.026913685742493323
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_3-wb_1-layer,0.14127050000000002,0.024159411279821904
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_3-wb_3-layer,0.21178887499999993,0.026150924016455922
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_3-wb_5-layer,0.35295225,0.019966635049061734
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_3-wb_6-layer,0.35297962499999996,0.020131468929414385
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_3-wb_7-layer,0.38865187500000004,0.027359746768196608
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_5-wb_1-layer,0.21181699999999998,0.020373497860925155
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_5-wb_3-layer,0.352904375,0.027475569028495957
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_5-wb_5-layer,0.635197375,0.01628527092880571
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_5-wb_6-layer,0.635224375,0.01637697303259888
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_5-wb_7-layer,0.635154,0.021261173565904835
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_6-wb_1-layer,0.211817875,0.022190701513240964
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_6-wb_3-layer,0.35292087499999997,0.025011789654404325
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_6-wb_5-layer,0.6352007500000001,0.01846279433421261
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_6-wb_6-layer,0.6352277500000001,0.01855440339637379
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_6-wb_7-layer,0.635113875,0.027088468250018437
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_7-wb_1-layer,0.21181862499999998,0.024007904319935908
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_7-wb_3-layer,0.35292562499999997,0.027867121498332467
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_7-wb_5-layer,0.635202375,0.020640351464734374
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_7-wb_6-layer,0.635229375,0.0207318677369372
width_56-height_56-cin_144-cout_144-kernel_3-stride_2-pad_SAME-group_144-fb_7-wb_7-layer,0.6351612500000001,0.024434419760780302
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.07160949999999999,0.02354531494862598
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.0716175,0.023813445691577822
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.07162049999999998,0.02408158614842734
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.0716235,0.02413327295060554
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.07162649999999998,0.024184955423089956
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.08101749999999996,0.023907117923165157
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.0810225,0.024144119091577373
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.08102599999999999,0.024526705051906808
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.0810285,0.024572384972725014
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.08103099999999996,0.024618062074873766
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.09042449999999996,0.024193648153445317
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.09042899999999998,0.02453643782752107
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.09043275,0.02514010000199243
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.09043499999999999,0.025181017300580796
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.09043724999999997,0.025221932563195677
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.0951285,0.024253652649441716
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.09513299999999997,0.024579489713517963
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.09513674999999999,0.025153302347057052
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.09513899999999997,0.025192196241175815
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.09514125000000001,0.025231088295687376
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.09983249999999999,0.024308002450841318
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.09983700000000001,0.024618484665277444
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.09984074999999998,0.025165260634335978
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.09984299999999996,0.02520232181325106
width_56-height_56-cin_144-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.09984525,0.02523938132182821
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.33531475,0.023412766240938795
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.33532675,0.02343485222771115
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.33532075,0.023456956630732096
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.33532675,0.023467998833419833
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.33533275,0.023479040640958473
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.33687075,0.023473086076838196
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.33687675,0.023495075217828336
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.33687374999999997,0.023517075134287316
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.33687675,0.02352806931304513
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.33687975,0.023539063295991022
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.33843275,0.023532843292029346
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.33843575,0.023554734055912855
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.33844175,0.023750897892035838
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.33844475,0.023761839062612658
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.33844775,0.023772780039224464
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.33921675,0.023562511295350076
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.33921975,0.023584351203223893
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.33922575,0.023780061152369244
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.33922874999999997,0.02379097677862674
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.33923175,0.023801892211819303
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.34000075,0.023592042477122016
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.34000375,0.023613831764726742
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.34000975,0.023809089922464634
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.34001275,0.02381998012338942
width_56-height_56-cin_24-cout_144-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.34001575,0.02383087013214309
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.0700415,0.023486003072659713
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.07004350000000001,0.02355651884846235
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.07004750000000001,0.02379542337478538
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.07004950000000001,0.02383066367546926
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.07005149999999996,0.02386590196390213
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.0763115,0.02364390854412328
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.07631550000000001,0.0238631866101627
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.076317,0.02408247438438146
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.07631849999999998,0.02411481897147791
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.07631999999999997,0.024147162287167612
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.0825835,0.02392066353025076
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.08258599999999996,0.024123294273976813
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.082589,0.02461157471317537
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.08259049999999998,0.02464145341253941
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.08259199999999997,0.02467133102661557
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.08571949999999998,0.023975044446027622
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.08572199999999999,0.024170260687471693
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.08572499999999997,0.024640677162172546
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.08572650000000001,0.024669462346055597
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.085728,0.024698246522618428
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.0888555,0.024025586802528424
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.08885799999999996,0.0242139119988324
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.088861,0.024667725497890404
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.08886249999999998,0.024695494382331536
width_56-height_56-cin_96-cout_24-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.08886399999999997,0.024723262329310332
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.03160175,0.02368558090410056
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_3-layer,0.03192175,0.024013980201326057
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_5-layer,0.03204175,0.024343672102928208
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_6-layer,0.032161749999999996,0.024418972507190065
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_7-layer,0.03228175,0.024493713087494946
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_1-layer,0.031765,0.024308240908023297
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_3-layer,0.033045125,0.024583801005632143
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_5-layer,0.033605125,0.0250410361245078
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_6-layer,0.034005125,0.02509368275467889
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_3-wb_7-layer,0.034405125,0.025145105226991617
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_1-layer,0.031888375,0.02492674405459419
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_3-layer,0.033868499999999996,0.025297418056187907
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_5-layer,0.035268375,0.026139503800353712
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_6-layer,0.035724124999999995,0.026382740174261513
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_5-wb_7-layer,0.036668374999999996,0.026163194056284193
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_1-layer,0.03197,0.02514642702394495
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_3-layer,0.033950125,0.02550339692267996
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_5-layer,0.035350124999999996,0.026335288272909926
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_6-layer,0.036050124999999995,0.02634353491458906
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_6-wb_7-layer,0.036750125,0.0263514673995585
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_1-layer,0.03205175,0.025364892150011156
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_3-layer,0.03403175,0.02570838771039397
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_5-layer,0.03543175,0.026530262896187738
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_6-layer,0.03613175,0.02653471355875096
width_7-height_7-cin_160-cout_960-kernel_1-stride_1-pad_SAME-group_1-fb_7-wb_7-layer,0.036831749999999996,0.026538995048587158
width_7-height_7-cin_320-cout_1280-kernel_1-stride_1-pad_SAME-group_1-fb_1-wb_1-layer,0.042830125000000004,0.024151189653476846
